"ITTER107","Territory","TIPO_DATO_VIOLENZA","Data type","SEXISTAT1","Gender","ETA1","Age class","STEREOTIPI","Stereotypes about gender roles, behaviours regarding intimate partner","OPINIONI_A","Degree of agreement","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","NOANSW","not answered","2018","2018",5.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","NOANSW","not answered","2018","2018",11.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","NOANSW","not answered","2018","2018",6.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","OACVIF","often accusations of sexual violence are false","NOANSW","not answered","2018","2018",11.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","TOTAL","total","WPROVSEX","women can provoke sexual violence by how they dress","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","TOTAL","total","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","TOTAL","total","SEWNRAP","serious women don’t get raped","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","TOTAL","total","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","TOTAL","total","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","TOTAL","total","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","TOTAL","total","OACVIF","often accusations of sexual violence are false","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","TOTAL","total","WPROVSEX","women can provoke sexual violence by how they dress","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","TOTAL","total","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","TOTAL","total","SEWNRAP","serious women don’t get raped","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","TOTAL","total","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","TOTAL","total","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","TOTAL","total","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","TOTAL","total","OACVIF","often accusations of sexual violence are false","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","WPROVSEX","women can provoke sexual violence by how they dress","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","SEWNRAP","serious women don’t get raped","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","TOTAL","total","OACVIF","often accusations of sexual violence are false","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","STRAGR","strongly agree","2018","2018",4.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","STRAGR","strongly agree","2018","2018",14.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","STRAGR","strongly agree","2018","2018",0.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","STRAGR","strongly agree","2018","2018",0.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","STRAGR","strongly agree","2018","2018",1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","STRAGR","strongly agree","2018","2018",2.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","STRAGR","strongly agree","2018","2018",1.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","STRAGR","strongly agree","2018","2018",5.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","STRAGR","strongly agree","2018","2018",11.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","STRAGR","strongly agree","2018","2018",1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","STRAGR","strongly agree","2018","2018",0,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","STRAGR","strongly agree","2018","2018",0.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","STRAGR","strongly agree","2018","2018",2.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","STRAGR","strongly agree","2018","2018",0.2,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","STRAGR","strongly agree","2018","2018",5.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","STRAGR","strongly agree","2018","2018",13.2,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","STRAGR","strongly agree","2018","2018",0.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","STRAGR","strongly agree","2018","2018",0.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","STRAGR","strongly agree","2018","2018",0.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","STRAGR","strongly agree","2018","2018",2.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","STRAGR","strongly agree","2018","2018",0.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","SOMAGR","somewhat agree","2018","2018",10.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","SOMAGR","somewhat agree","2018","2018",26.5,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","SOMAGR","somewhat agree","2018","2018",5.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","SOMAGR","somewhat agree","2018","2018",1.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","SOMAGR","somewhat agree","2018","2018",7.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","SOMAGR","somewhat agree","2018","2018",13,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","SOMAGR","somewhat agree","2018","2018",11,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","SOMAGR","somewhat agree","2018","2018",10.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","SOMAGR","somewhat agree","2018","2018",21.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","SOMAGR","somewhat agree","2018","2018",2.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","SOMAGR","somewhat agree","2018","2018",0.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","SOMAGR","somewhat agree","2018","2018",2.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","SOMAGR","somewhat agree","2018","2018",9.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","SOMAGR","somewhat agree","2018","2018",4.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","SOMAGR","somewhat agree","2018","2018",10.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","SOMAGR","somewhat agree","2018","2018",23.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","SOMAGR","somewhat agree","2018","2018",3.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","SOMAGR","somewhat agree","2018","2018",0.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","SOMAGR","somewhat agree","2018","2018",5.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","SOMAGR","somewhat agree","2018","2018",11.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","SOMAGR","somewhat agree","2018","2018",8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","SOMDISAG","somewhat disagree","2018","2018",21,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","SOMDISAG","somewhat disagree","2018","2018",28.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","SOMDISAG","somewhat disagree","2018","2018",15.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","SOMDISAG","somewhat disagree","2018","2018",7.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","SOMDISAG","somewhat disagree","2018","2018",18.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","SOMDISAG","somewhat disagree","2018","2018",15.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","SOMDISAG","somewhat disagree","2018","2018",36,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","SOMDISAG","somewhat disagree","2018","2018",15.5,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","SOMDISAG","somewhat disagree","2018","2018",29.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","SOMDISAG","somewhat disagree","2018","2018",9.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","SOMDISAG","somewhat disagree","2018","2018",4.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","SOMDISAG","somewhat disagree","2018","2018",13.2,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","SOMDISAG","somewhat disagree","2018","2018",14.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","SOMDISAG","somewhat disagree","2018","2018",31.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","SOMDISAG","somewhat disagree","2018","2018",18.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","SOMDISAG","somewhat disagree","2018","2018",29,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","SOMDISAG","somewhat disagree","2018","2018",12.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","SOMDISAG","somewhat disagree","2018","2018",5.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","SOMDISAG","somewhat disagree","2018","2018",15.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","SOMDISAG","somewhat disagree","2018","2018",14.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","SOMDISAG","somewhat disagree","2018","2018",33.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","STRODIS","strongly disagree","2018","2018",58.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","STRODIS","strongly disagree","2018","2018",24,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","STRODIS","strongly disagree","2018","2018",72,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","STRODIS","strongly disagree","2018","2018",85.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","STRODIS","strongly disagree","2018","2018",61.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","STRODIS","strongly disagree","2018","2018",62.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","STRODIS","strongly disagree","2018","2018",41.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","STRODIS","strongly disagree","2018","2018",65.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","STRODIS","strongly disagree","2018","2018",32.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","STRODIS","strongly disagree","2018","2018",83.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","STRODIS","strongly disagree","2018","2018",91.5,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","STRODIS","strongly disagree","2018","2018",79.2,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","STRODIS","strongly disagree","2018","2018",70.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","STRODIS","strongly disagree","2018","2018",56.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","STRODIS","strongly disagree","2018","2018",61.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","STRODIS","strongly disagree","2018","2018",28,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","STRODIS","strongly disagree","2018","2018",77.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","STRODIS","strongly disagree","2018","2018",88.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","STRODIS","strongly disagree","2018","2018",70.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","STRODIS","strongly disagree","2018","2018",66.5,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y18-29","18-29 years","OACVIF","often accusations of sexual violence are false","STRODIS","strongly disagree","2018","2018",48.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WPROVSEX","women can provoke sexual violence by how they dress","NOANSW","not answered","2018","2018",5.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","NOANSW","not answered","2018","2018",6.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","SEWNRAP","serious women don’t get raped","NOANSW","not answered","2018","2018",6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","NOANSW","not answered","2018","2018",5.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y18-29","18-29 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","NOANSW","not answered","2018","2018",11.5,,
